Price,Close,High,Low,Open,Volume,Log Returns
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,,
2015-01-05,78.13188171386719,78.83950440309401,78.04907455902925,78.65130736815647,8079300,-0.007008940022967324
2015-01-06,77.74795532226562,79.03522230514774,77.49201012086664,78.5459088834713,7428000,-0.004925937507093266
2015-01-07,79.46430969238281,79.6675656948585,78.1469305224517,78.22221392681597,7931700,0.021835733564297063
2015-01-08,80.0891342163086,80.1644118858382,79.60735023933738,79.84071273787461,9916000,0.00783220597048887
2015-01-09,78.99759674072266,80.17194451262318,78.85456514269745,80.17194451262318,7364800,-0.013722761141637238
2015-01-12,78.72657012939453,79.6600256378392,78.51579040909895,79.1707122909721,6839000,-0.003436719729959424
2015-01-13,78.86207580566406,80.04395278565008,78.47062281293927,79.37397189693095,10151100,0.0017197395010540896
2015-01-14,78.28994750976562,78.61364656093289,77.9210830190501,78.18455765527548,8887700,-0.007281240311269983
2015-01-15,77.15324401855469,78.23726062568554,76.74673779088062,77.51458480203728,10834800,-0.014625584336414497
2015-01-16,78.32007598876953,78.75669447283424,76.78438754859944,76.82955299753112,14092300,0.015010342332135811
2015-01-20,76.24991607666016,76.82203670635572,75.47454516373118,76.44564261321986,20460000,-0.026787653603378675
2015-01-21,76.70911407470703,76.85966940824554,75.57993184321474,75.70037496138198,11702900,0.006004214031971412
2015-01-22,78.10930633544922,78.16200128045543,76.4606983164691,77.07798441939254,9036600,0.01808868008652411
2015-01-23,76.9349365234375,77.51458653902957,76.73921576534397,77.49200381642778,10126000,-0.015149124529871603
2015-01-26,76.98011016845703,77.12313599727143,76.18968039226895,76.63382834310639,8962800,0.000586994543906502
2015-01-27,76.85212707519531,77.36402316432412,75.97889594863256,76.65640632296729,10160500,-0.00166393111201464
2015-01-28,76.39295196533203,77.48449259947388,76.36283974698985,77.14574019393149,9053200,-0.005992707719116433
2015-01-29,77.07041931152344,77.13064371893198,75.78315275557294,76.41549754673134,7569300,0.008829100278899788
2015-01-30,75.38420867919922,76.78439516820248,75.34656697247581,76.46822550767092,10676300,-0.022121721316568865
2015-02-02,75.90364837646484,75.91870161594177,74.81210185651521,75.64769735880387,8990700,0.006866932330782799
2015-02-03,77.13068389892578,77.20596157574334,76.12195039426949,76.33273018668612,10005200,0.016036425293385673
2015-02-04,76.30261993408203,77.12315639618537,76.04666893432257,76.87474063061606,9514100,-0.01079390176495423
2015-02-05,77.13068389892578,77.20596157574334,76.37789564411294,76.46070281160785,6642200,0.010793901764954273
2015-02-06,76.10686492919922,77.12312757089312,75.90361469818708,76.86718241011363,9215700,-0.013362706622518082
2015-02-09,75.11319732666016,76.07676519660845,74.60130117783542,76.07676519660845,9851700,-0.013142196738220778
2015-02-10,75.54228973388672,75.80576443782796,74.84972601400749,75.42184661636406,12275500,0.00569635498686891
2015-02-11,75.56487274169922,75.87351864126734,75.24117360612873,75.62509717234438,8177000,0.00029890056315866315
2015-02-12,74.10447692871094,75.68533109994547,73.13337940014665,75.65521888084442,25835200,-0.019515581061642726
2015-02-13,74.9927749633789,75.03041093361699,74.02167733545785,74.10448451062842,11153600,0.011915827205800507
2015-02-17,75.61004638671875,75.64015860301721,74.61636622214152,74.81961650300863,8627100,0.008197387995480124
2015-02-18,75.24868774414062,75.98642251074249,74.81206932601538,75.80574925566653,7878200,-0.004790698208916156
2015-02-19,75.80577850341797,75.91116840454933,74.98524202413542,75.24118728593476,10028200,0.007376058436163758
2015-02-20,76.00287628173828,76.08626310201888,75.13110865922793,75.94223026998476,10085700,0.002596662085519271
2015-02-23,75.94221496582031,76.38946619944626,75.65415514332501,76.366725395502,6878200,-0.0007984636903075505
2015-02-24,76.33641052246094,76.60173535277913,75.80577242886744,75.99528685993961,6587200,0.005177304902689911
2015-02-25,76.72301483154297,76.78366083219589,75.9270577611769,76.51834180874054,9684000,0.005051699761127334
2015-02-26,77.9283218383789,78.2163816378241,76.7305894693082,76.85187567514603,11437900,0.015587727049394472
