Price,Close,High,Low,Open,Volume,Log Returns
Ticker,VNQ,VNQ,VNQ,VNQ,VNQ,VNQ
Date,,,,,,
2015-01-05,54.93877029418945,55.07832626031221,54.32738080351268,54.49351958272832,6073700,0.005458399581568827
2015-01-06,55.48369216918945,55.656477878364846,54.991922918623175,54.991922918623175,7577100,0.009869845073439064
2015-01-07,56.33433532714844,56.41408376685401,55.4039622146828,55.696363019963485,6920700,0.015215070184127058
2015-01-08,56.54698944091797,56.726422152176085,56.095096852926616,56.71977518171948,5255000,0.003767751056701473
2015-01-09,56.57356643676758,56.83274248624982,56.19477028212797,56.54698362782679,4643900,0.0004698880081062669
2015-01-12,57.00550079345703,57.065313352346074,56.60676899141325,56.713095105888286,5131800,0.007605916292552645
2015-01-13,56.91912841796875,57.37102595451303,56.620075669727534,57.20488722887398,5859600,-0.0015163076261034785
2015-01-14,57.41089630126953,57.43747910517648,56.58684966075991,56.88589733194806,6249100,0.008602655641967017
2015-01-15,57.54380798339844,57.69001087675407,57.178305820161,57.53051911588959,5004100,0.0023124193512974486
2015-01-16,58.042236328125,58.11533779011227,57.337809589141465,57.54382003465867,4717000,0.008624422388430848
2015-01-20,57.583675384521484,58.38113912962433,57.45076138023712,58.30139579720455,5012700,-0.007931844012697179
2015-01-21,57.54380798339844,57.61026753139766,57.27134310317792,57.61026753139766,4354500,-0.0006925783757337202
2015-01-22,58.56720733642578,58.62701989942783,57.62354082366256,57.76974367750058,4450600,0.017628402486223473
2015-01-23,58.401100158691406,58.71344186582457,58.26819116721701,58.55395006202469,3491800,-0.002840210189482217
2015-01-26,58.89286804199219,58.93938669085808,58.241601887717266,58.48084210192826,2885100,0.00838526946105967
2015-01-27,58.91280746459961,59.145400723075525,58.68021420612368,58.74666869852355,3209400,0.000338513789120627
2015-01-28,58.52070617675781,59.324817042755214,58.52070617675781,59.03241631794367,3948900,-0.0066778678895584535
2015-01-29,58.72672653198242,58.786534047654214,58.12197905493352,58.786534047654214,3337500,0.0035142870508611096
2015-01-30,57.51723861694336,58.6469801151805,57.51059164714599,58.62039730614343,4969800,-0.020810225496529212
2015-02-02,57.3643913269043,57.61027851900346,56.28116842795364,57.50394727804621,7523600,-0.002660954241375041
2015-02-03,57.862796783447266,57.88273261985809,56.925776981076744,57.37102756142409,4617400,0.008650884795685767
2015-02-04,57.62355041503906,57.87607943269682,57.29127299015464,57.729881624674626,3332800,-0.00414328994674705
2015-02-05,58.31468963623047,58.3412724393546,57.59696916233287,57.763107879245204,2921600,0.011922682421380768
2015-02-06,56.6201057434082,58.25491613375679,56.37422354375945,58.17516767783722,6323300,-0.029489880654220844
2015-02-09,56.22133255004883,56.89253428765457,56.20804368550984,56.56690386986884,4235700,-0.007067879662751939
2015-02-10,56.40079879760742,56.52706083151897,55.72294968859362,56.32105035238416,6144500,0.003187053864439229
2015-02-11,56.23463821411133,56.69982462226199,55.84919515012845,56.51375005900173,4027100,-0.002950416111295905
2015-02-12,56.90582275390625,56.96563531928938,56.168166558467426,56.36753501621054,4523100,0.011864763635115084
2015-02-13,56.52703094482422,57.11184242695566,56.19475353730439,57.085259625935976,3444500,-0.006678721459267249
2015-02-17,56.38748550415039,57.05868741151668,56.25457654454304,56.48716975893181,6414800,-0.0024717018875202615
2015-02-18,56.912479400634766,56.98558084289666,55.9688126898103,56.38083346966673,5487900,0.009267393053945335
2015-02-19,55.68971252441406,56.945721102550166,55.5634454485726,56.945721102550166,5415600,-0.0217192031929283
2015-02-20,56.227989196777344,56.31437950652876,55.61659991972558,55.702990229477,4982700,0.009619225817152053
2015-02-23,56.67988586425781,56.706468667660545,56.18811667668573,56.234635315102665,3883800,0.008004739797040231
2015-02-24,55.56345748901367,56.586873046701776,55.32421722513055,56.586873046701776,6027700,-0.01989365536029652
2015-02-25,55.57672119140625,56.174821580242124,55.51026671934698,55.623239828862864,6699700,0.00023868420247353267
2015-02-26,54.97199630737305,55.596679696823635,54.84572922138125,55.570096885554165,4738700,-0.01094053245654733
2015-02-27,55.40393829345703,55.54349420007217,54.77925512752651,55.14476231400735,4328200,0.00782678203639766
2015-03-02,55.722938537597656,56.33432795150044,55.46376248017903,55.54351090944343,5353500,0.005741205538436381
2015-03-03,55.616600036621094,55.77609178963256,55.138119707435294,55.64982473883314,4311400,-0.00191016658900751
2015-03-04,55.0849494934082,55.68969682282333,54.95868245316746,55.61659538585774,3054200,-0.00960518859861823
2015-03-05,55.244441986083984,55.789376751704474,55.19128145223522,55.22450615212182,3503900,0.0028912078937067816
2015-03-06,53.41029357910156,54.55332405722198,53.310609303119044,54.53338821605605,7166500,-0.03376424675743853
2015-03-09,53.83561325073242,53.955233378604554,53.59637299498817,53.59637299498817,6548000,0.00793171346138957
2015-03-10,53.795719146728516,54.04825326310702,53.59635571133422,53.67609905743126,5985700,-0.0007413102661136202
2015-03-11,53.84223937988281,54.02167205420738,53.636228969508245,53.8621802871481,2833100,0.0008643834700616643
2015-03-12,54.779266357421875,54.852367809704035,54.021674097544995,54.04160993541248,4013200,0.01725349351063288
2015-03-13,54.74604415893555,54.89889405399751,54.38054191708322,54.77262696982253,2863500,-0.0006066579377608452
2015-03-16,55.31090545654297,55.63653593141675,54.90552657000256,55.05172438616426,2761500,0.01026498116688802
2015-03-17,55.29096984863281,55.54350397469762,54.96533934255924,55.204579530330165,3764800,-0.00036049313035684677
2015-03-18,56.44731140136719,56.60680320455152,54.9786452495853,55.29762885595397,5781800,0.02069806017832033
2015-03-19,56.42070770263672,56.759632095320136,56.18811451948188,56.36754209787243,5663200,-0.0004714125300389068
2015-03-20,57.83621597290039,57.889381585264005,56.56027169708465,56.75299323928888,6004800,0.024778904422227035
2015-03-23,57.763118743896484,58.22166331127048,57.64349864241424,57.83622019869965,3644100,-0.001264665388005832
2015-03-24,57.27131271362305,57.74314584717175,57.2580238531656,57.72321002141109,5828800,-0.008550640369289188
2015-03-25,56.28324890136719,57.54676360603831,56.12279886552297,57.41974193610811,5391800,-0.017402889592592344
2015-03-26,55.98912048339844,56.256532228186224,55.73508213110018,56.142883894299224,5638200,-0.005239563259831053
2015-03-27,56.062652587890625,56.3033226213115,55.835350845013465,56.035910906348946,2330600,0.0013124667826674387
2015-03-30,56.8648681640625,56.918351513537964,56.162918328895536,56.30330829592893,4149800,0.014207857670174656
2015-03-31,56.363502502441406,57.01197442526972,56.203057471165565,56.610859296852325,2982800,-0.008855888950322003
2015-04-01,56.28324890136719,56.59077048605646,55.842018953474394,56.40358387802408,6666100,-0.0014248722426892242
2015-04-02,56.71113967895508,56.918381391392586,56.249854473381916,56.383557816801805,3905900,0.007573700398991324
2015-04-06,57.299415588378906,57.493288918880694,56.81139401543761,56.89830063926808,4398100,0.010319766075427056
2015-04-07,56.28995132446289,57.366279819400404,56.28995132446289,57.28605987224519,3039000,-0.017774389765394083
2015-04-08,56.376869201660156,56.537314213881544,56.2164190889838,56.47046255049388,2630300,0.0015429190960467732
2015-04-09,55.206932067871094,56.28326038409892,55.073223677388825,56.28326038409892,5098700,-0.020970427505526624
2015-04-10,55.16682434082031,55.815296094695576,55.00637935134686,55.49440611574868,3651600,-0.0007267620514359109
2015-04-13,55.01975631713867,55.36738800032647,55.00638292521534,55.1467729376828,2348700,-0.002669437786998805
2015-04-14,55.2136116027832,55.48770996770879,55.08659501212928,55.14007836632745,3662600,0.0035171833927301025
2015-04-15,54.79914474487305,55.44092988579696,54.76571636339011,55.43424318940939,3514000,-0.00753492290561325
2015-04-16,54.93952178955078,55.17350510329962,54.43812678846597,54.69885178099378,3395400,0.002558389411481288
2015-04-17,54.68546676635742,55.00635661265392,54.31108847840866,54.72557672203145,5055300,-0.00463499210107276
2015-04-20,54.76570510864258,55.07991346837234,54.59189184192498,54.90609510120088,3191200,0.0014661945648422044
2015-04-21,54.85930252075195,55.20693928097302,54.705544227174904,54.91278588393277,3830400,0.001707592763304108
2015-04-22,54.972965240478516,55.2604319906283,54.82588851708257,54.87268519266718,3852800,0.0020697516789880558
2015-04-23,55.120033264160156,55.24036829358504,54.852626621398,54.9662749546174,2266200,0.0026717068870935577
2015-04-24,55.233680725097656,55.55457070189447,54.98632399679052,55.18019736214678,2291700,0.0020596950842305594
2015-04-27,55.160152435302734,55.694970860979716,55.033130700243944,55.280487473659704,2973300,-0.0013321088427315551
2015-04-28,55.05319595336914,55.23370109478345,54.69887746894504,55.1066793360442,3423400,-0.0019408994840196465
2015-04-29,53.94342041015625,54.7924470648049,53.80303041688933,54.525035367911485,3149400,-0.020364189861833318
2015-04-30,53.0676383972168,53.79633502595005,52.74006179921168,53.72948338764638,8753800,-0.016368431007220803
2015-05-01,53.46877670288086,53.83646338944812,53.02085986220268,53.12782660041084,5902600,0.00753057442346164
2015-05-04,53.522247314453125,54.016960757208274,53.44202737272835,53.64258232749437,4563700,0.0009995346154522086
2015-05-05,52.359012603759766,53.495505989691786,52.27210596616161,53.495505989691786,6407200,-0.021973322089879926
2015-05-06,52.25871658325195,52.5060732305793,51.95788169093569,52.37905156026896,6480100,-0.001917381537798006
2015-05-07,53.06096267700195,53.268204308818746,52.28546930557175,52.33226596760953,6360600,0.015234790231482862
2015-05-08,53.803035736083984,54.53172745419483,53.56236569513165,53.58242068180195,5136500,0.013888400174517541
2015-05-11,52.99412155151367,53.95680185485684,52.83367653444152,53.59579674110315,3080600,-0.015148898618785205
2015-05-12,53.15456771850586,53.32169941983393,52.22531586715819,52.599689245987534,4739300,0.003023047958222625
2015-05-13,52.64649200439453,53.716133996456236,52.53952525496069,53.482150607638886,6222300,-0.009604433472828975
2015-05-14,53.66263961791992,53.68938129979485,52.806926199739294,52.94063460911396,4905400,0.019117427561737513
2015-05-15,54.21084213256836,54.371292255745715,53.756248751598434,53.88326539021138,4390600,0.010163892461234607
2015-05-18,54.07042694091797,54.19076192708093,53.77627871953858,54.03031697901463,3450200,-0.0025935283462989196
2015-05-19,53.88325500488281,54.20415008893368,53.75623839075075,53.80303505921085,2784700,-0.0034676376056045023
2015-05-20,53.83644104003906,54.204132674419334,53.769589406638836,53.95677602034054,3427400,-0.0008691812084479241
2015-05-21,53.5824089050293,53.95678217513709,53.335052222734774,53.88993053411117,2667800,-0.004729758486722987
2015-05-22,53.515560150146484,53.88324674584539,53.214720098625335,53.38853845502955,4067500,-0.0012483665965673475
2015-05-26,53.10777282714844,53.51557460010115,52.95400941256999,53.48214621853259,3041700,-0.007649157082202858
2015-05-27,53.62921905517578,53.71612570032707,53.05428561690221,53.30832395688989,2978600,0.00977075271206816
2015-05-28,53.522247314453125,53.742862355104414,53.24815401280334,53.59578566133688,2772000,-0.0019966460541267503
2015-05-29,52.907203674316406,53.615840358159154,52.83366532782849,53.43534038979594,4786500,-0.011557900207647699
2015-06-01,53.55567932128906,53.65595935569761,52.82698249834442,53.07433923649158,4464400,0.012182342779009838
2015-06-02,53.06096267700195,53.34842934393506,52.83366096106587,53.321687665562955,3313200,-0.009280355967557226
2015-06-03,52.298858642578125,53.020863776972924,52.2386885727797,52.913902131322104,3886000,-0.014466944167498694
2015-06-04,52.19856643676758,52.439236459001606,52.03143476024139,52.245363102176746,3710100,-0.0019195159407732246
2015-06-05,51.616943359375,52.01137674523537,51.14229003774579,51.509981744865314,6141000,-0.011205053347221473
2015-06-08,51.523353576660156,51.75065531135935,51.40970525953758,51.610260213203176,3347100,-0.0018148058747501628
2015-06-09,51.14897537231445,51.61694198670016,51.07543703284619,51.35621700147762,4604500,-0.0072927120171497216
2015-06-10,51.50999069213867,51.96458910878931,51.062073870993565,51.12224393372542,4332000,0.007033322502207042
